,period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
189913,2021-07-01,2021-07-31,30,county,5,3018,f,"Shenandoah County, VA",,Virginia,VA,Single Family Residential,6,295000.0,0.0,0.2553191489361701,282450.0,0.018021265092809543,0.1945443011207444,155.83781143136298,-0.04833564264690782,0.19091369300759206,173.15423976608187,0.11921148748457068,0.3255653144554225,74.0,0.17460317460317465,0.08823529411764697,59.0,-0.03278688524590168,0.13461538461538458,84.0,-0.0117647058823529,0.25373134328358216,156.0,0.1063829787234043,0.0331125827814569,2.1,-0.10000000000000007,-0.10000000000000007,39.0,3.0,-35.0,1.00984557705127,-0.0014703690160864367,0.02742341123361114,0.4594594594594594,-0.048477048477048416,0.253577106518283,0.16666666666666666,-0.003546099290780147,0.09381898454746136,0.2542372881355932,-0.04084467907752154,0.06192959582790089,Virginia nonmetropolitan area,,2022-01-09 14:29:56
211734,2021-07-01,2021-07-31,30,county,5,3009,f,"Prince William County, VA",,Virginia,VA,Single Family Residential,6,600000.0,0.00016669444907480013,0.1583011583011582,449900.0,-0.0002222222222222348,0.07362274295218807,197.52473318046287,-0.017620353562653682,0.19378489236030846,201.57068062827224,-0.0023595113438046322,0.1221537901244112,595.0,-0.07751937984496127,0.018835616438356077,523.0,-0.1495934959349593,0.05443548387096775,630.0,-0.05688622754491013,0.15173674588665453,551.0,0.19264069264069272,0.0825147347740669,0.9,0.20000000000000007,0.0,8.0,1.0,-20.0,1.0268938359828996,-0.005953807989190096,0.021536829566689564,0.6521008403361345,-0.025418539508826776,0.19490905951421664,0.23774954627949185,0.012641321171266706,0.08254325944255665,0.5487571701720843,-0.07725908999051745,0.060853944365632524,"Washington, DC",47894.0,2022-01-09 14:29:56
248325,2021-07-01,2021-07-31,30,county,5,2990,f,"Louisa County, VA",,Virginia,VA,Single Family Residential,6,324794.0,-0.037504815528226376,0.15997857142857153,349900.0,0.07661538461538453,0.1861016949152543,178.17059483726146,-0.03693953935260708,0.15810886644219968,192.52411575562698,0.02307095187635788,0.17175461824601235,73.0,-0.27,0.12307692307692307,56.0,-0.3170731707317073,0.5555555555555556,83.0,-0.13541666666666666,0.18571428571428567,185.0,0.07558139534883712,-0.13145539906103287,2.5,0.8,-0.7999999999999998,23.0,-1.0,-74.0,1.0149082189278915,-0.01015683765636588,0.007931519087266192,0.547945205479452,0.02794520547945201,0.2402528977871443,0.10810810810810813,0.04996857322438719,,0.4642857142857143,-0.011324041811846652,0.4365079365079365,Virginia nonmetropolitan area,,2022-01-09 14:29:56
258503,2021-07-01,2021-07-31,30,county,5,2985,f,"King George County, VA",,Virginia,VA,Single Family Residential,6,370000.0,-0.046268849078489487,0.05744498428122325,354950.0,-0.06456713664514424,-0.0260666758128687,170.05305818969458,0.021304163968252743,0.3146202733684498,164.52725453835643,0.03278777854613257,0.18336947797081105,56.0,-0.03448275862068961,0.07692307692307686,39.0,-0.17021276595744686,-0.025000000000000026,52.0,-0.1333333333333333,0.18181818181818188,82.0,0.12328767123287675,0.17142857142857149,1.5,0.2,0.2,26.0,14.0,-25.0,1.0013109666604614,-0.012747062222270731,0.008504302705838018,0.5892857142857143,-0.014162561576354647,0.3392857142857143,0.17073170731707318,0.04744403608419648,0.0564459930313589,0.41025641025641024,-0.12165848336061102,-0.014743589743589747,Virginia nonmetropolitan area,,2022-01-09 14:29:56
266784,2021-07-01,2021-07-31,30,county,5,2943,f,"Arlington County, VA",,Virginia,VA,Single Family Residential,6,1032500.0,-0.04618937644341802,-0.01666666666666672,675000.0,0.05551211884284602,0.015113918339724863,419.43573824163536,-0.001307260910868968,0.03459585235728202,452.53863134657837,0.046100929205811436,0.013312120067237476,122.0,-0.2278481012658228,0.042735042735042805,110.0,-0.2142857142857143,0.0,118.0,-0.20270270270270274,-0.0992366412213741,178.0,-0.016574585635359074,-0.005586592178770999,1.5,0.3999999999999999,0.0,20.0,7.0,-8.0,1.0125079561903914,0.0003371175565709539,-0.0021957522006561536,0.4672131147540984,-0.0707615687902054,0.05695670449768814,0.2696629213483146,0.04314358433174001,0.05737241855501851,0.4090909090909091,-0.0766233766233766,-0.12727272727272726,"Washington, DC",47894.0,2022-01-09 14:29:56
274412,2021-07-01,2021-07-31,30,county,5,3038,f,"Colonial Heights, VA",,Virginia,VA,Single Family Residential,6,223500.0,0.11749999999999995,0.12311557788944727,225000.0,-0.08161391048796916,0.12505625281264066,148.34205933682372,0.02272891697207724,0.3108043788672061,149.1646778042959,0.093148441719074,0.1320389602012515,33.0,-0.029411764705882363,0.22222222222222232,40.0,0.29032258064516125,0.21212121212121213,36.0,0.0,0.5,29.0,-0.1470588235294118,0.2608695652173913,0.9,-0.09999999999999996,0.0,10.0,2.0,-6.0,1.0213709326257436,-0.010821922177252974,0.023067992159251482,0.696969696969697,0.10873440285204994,0.3636363636363637,0.2413793103448276,0.06490872210953347,-0.06296851574212894,0.625,-0.08467741935483873,-0.011363636363636355,"Richmond, VA",40060.0,2022-01-09 14:29:56
283828,2021-07-01,2021-07-31,30,county,5,2957,f,"Chesterfield County, VA",,Virginia,VA,Single Family Residential,6,330500.0,-0.048920863309352525,0.10175847987332287,325000.0,0.0,0.09014675052410892,158.7301587301587,-0.009613756139354557,0.12740183792815366,157.9483695652174,0.004130434782608772,0.11426572374258125,680.0,-0.07482993197278909,0.05590062111801242,645.0,-0.01975683890577506,0.02056962025316467,707.0,-0.03547066848567526,0.017266187050359646,492.0,0.08609271523178806,-0.3204419889502762,0.7,0.09999999999999996,-0.4000000000000001,7.0,0.0,-7.0,1.0435871884552197,-0.004598740919552924,0.036243091340083966,0.7264705882352942,-0.0014205682272909748,0.2777128242601388,0.22764227642276424,0.028966779734022507,-0.008545568881103194,0.7007751937984497,-0.043905657265380094,0.03463595329212055,"Richmond, VA",40060.0,2022-01-09 14:29:56
299549,2021-07-01,2021-07-31,30,county,5,3062,f,"Richmond City County, VA",,Virginia,VA,Single Family Residential,6,325000.0,-0.03476336852734585,0.1206896551724137,300000.0,-0.04761904761904767,0.0009175077154057742,198.3568075117371,-0.02961816277310092,0.1823621467366288,200.81227436823104,-0.009999504757934987,0.05990732861678661,292.0,0.0,0.2425531914893617,219.0,-0.2601351351351351,0.04285714285714293,291.0,-0.05211726384364823,0.2330508474576272,278.0,0.2870370370370369,0.2355555555555555,1.0,0.30000000000000004,0.0,8.0,1.0,0.0,1.0507862055073394,-0.006770878716195972,0.037870041971551416,0.6404109589041096,-0.07876712328767121,0.18509180996793936,0.341726618705036,0.036171063149480376,0.03505995203836932,0.6894977168949772,-0.003069850672590357,0.018069145466405808,"Richmond, VA",40060.0,2022-01-09 14:29:56
311417,2021-07-01,2021-07-31,30,county,5,3058,f,"Petersburg, VA",,Virginia,VA,Single Family Residential,6,149000.0,0.0,0.25210084033613445,157000.0,0.16296296296296298,0.256,109.33707292197857,-0.013689732519515774,0.4386456963418233,107.66832964195072,0.1275810522502474,0.2737288108993705,46.0,-0.11538461538461542,0.3142857142857143,42.0,0.0,0.1351351351351351,48.0,-0.09433962264150941,0.1707317073170731,76.0,0.0,0.3333333333333333,1.7,0.2,0.09999999999999985,11.0,1.0,-46.0,1.0182871238890008,-0.025198519597535718,0.0389230400318088,0.4565217391304348,-0.08193979933110368,0.19937888198757764,0.21052631578947367,-0.02631578947368421,0.017543859649122806,0.4047619047619048,-0.2857142857142857,-0.16280566280566278,"Richmond, VA",40060.0,2022-01-09 14:29:56
327595,2021-07-01,2021-07-31,30,county,5,3021,f,"Spotsylvania County, VA",,Virginia,VA,Single Family Residential,6,395000.0,0.016731016731016624,0.12857142857142856,359900.0,-0.04026666666666667,0.1073846153846154,180.6872037914692,0.02840078983118555,0.22604394154428345,175.62225475841873,0.017188522987457766,0.15125679132556913,271.0,-0.12861736334405147,0.07114624505928856,253.0,-0.03065134099616862,0.10964912280701757,314.0,-0.01567398119122254,0.2170542635658914,375.0,0.13636363636363644,0.18670886075949375,1.4,0.2999999999999998,0.2,15.0,7.0,-16.0,1.0175825396695983,-0.008548087470548802,0.018751529249997127,0.5498154981549817,-0.06111697772926284,0.18617913451861787,0.2693333333333333,0.04509090909090907,0.12692827004219406,0.549407114624506,-0.017642693804612808,0.04940711462450598,"Washington, DC",47894.0,2022-01-09 14:29:56
355485,2021-07-01,2021-07-31,30,county,5,2986,f,"King William County, VA",,Virginia,VA,Single Family Residential,6,285000.0,0.10679611650485432,0.15163147792706333,247949.5,-0.15230940170940166,-0.006214428857715393,164.33800265360276,-0.07229540446687999,0.10430794901559047,179.66269205076821,0.04545708372048285,0.21430623929268375,28.0,0.0,0.07692307692307686,32.0,0.28,1.1333333333333333,34.0,0.17241379310344818,0.4166666666666667,28.0,-0.06666666666666665,-0.6363636363636364,1.0,-0.10000000000000007,-2.0,7.0,-4.0,-73.0,1.0207002258755524,-0.00793002691428546,0.0105127534996019,0.4642857142857143,-0.2142857142857143,0.07967032967032966,0.32142857142857145,-0.14523809523809522,,0.59375,0.07374999999999998,0.59375,"Richmond, VA",40060.0,2022-01-09 14:29:56
357749,2021-07-01,2021-07-31,30,county,5,3049,f,"Hopewell, VA",,Virginia,VA,Single Family Residential,6,164450.0,-0.13218997361477566,0.134333505776858,172500.0,0.022222222222222143,0.078125,121.45406531740628,-0.0713523087954182,0.16563279246671667,130.8491841381273,0.018870065317404986,0.1170052304474285,42.0,0.05000000000000005,0.5,39.0,-0.0714285714285714,0.1470588235294117,43.0,0.0,0.6538461538461539,41.0,0.02499999999999991,0.2058823529411764,1.0,0.0,-0.2,7.0,2.0,-6.0,1.0296577340243709,0.021002072522471545,0.005577352391348267,0.6666666666666666,0.1166666666666666,0.2380952380952381,0.2682926829268293,0.04329268292682928,-0.025824964131994255,0.5641025641025641,-0.05494505494505497,0.03469079939668174,"Richmond, VA",40060.0,2022-01-09 14:29:56
367688,2021-07-01,2021-07-31,30,county,5,3047,f,"Hampton, VA",,Virginia,VA,Single Family Residential,6,239000.0,-0.01848049281314168,0.19500000000000006,225000.0,0.0,0.03808623036286885,150.69767441860466,0.034993206431366934,0.17170632149954354,143.8653637350706,-0.005998371178100314,0.08055755743178339,241.0,0.14761904761904754,0.13145539906103276,231.0,0.017621145374449254,0.2352941176470589,268.0,-0.00371747211895912,0.27014218009478674,281.0,0.10196078431372556,0.014440433212996371,1.2,0.0,-0.10000000000000007,17.0,0.0,-14.0,1.016109871718473,0.003927255876564617,0.023978213918224408,0.5767634854771784,0.014858723572416466,0.24343015214384506,0.2313167259786477,0.03131672597864768,0.0869123938486838,0.4199134199134199,-0.09550508228922328,0.05092946269416859,"Virginia Beach, VA",47260.0,2022-01-09 14:29:56
376710,2021-07-01,2021-07-31,30,county,5,2979,f,"Henrico County, VA",,Virginia,VA,Single Family Residential,6,345000.0,0.008569920936888355,0.11831442463533225,295000.0,-0.016665027775046304,0.09259259259259256,184.0766568479069,-0.009741105975126672,0.16132131676297254,176.57284768211917,0.029167455061494874,0.10494696092100142,444.0,0.009090909090909037,0.10723192019950134,398.0,-0.08083140877598148,0.10555555555555562,440.0,-0.024390243902439046,0.07055961070559613,299.0,0.11985018726591767,-0.06269592476489028,0.7,0.09999999999999996,-0.10000000000000007,8.0,0.0,-3.0,1.051351151436588,-0.005773710428422119,0.04503665322089678,0.7364864864864866,-0.036240786240786194,0.2576834939677833,0.2642140468227425,-0.04290205804617137,0.04477831014562648,0.6683417085427136,-0.04759362633026565,-0.028880513679508613,"Richmond, VA",40060.0,2022-01-09 14:29:56
390542,2021-07-01,2021-07-31,30,county,5,2963,f,"Dinwiddie County, VA",,Virginia,VA,Single Family Residential,6,249925.0,-0.04426386233269597,0.2161800486618004,247000.0,-0.011604641856742705,0.04021899347231006,157.13717368642847,-0.0010022818656131305,0.2442092514520993,150.62111801242236,-0.0357034125246718,0.07744358590751022,32.0,-0.2,-0.2,40.0,0.3793103448275863,0.3333333333333333,39.0,0.0,0.08333333333333326,32.0,-0.08571428571428576,-0.058823529411764726,1.0,0.09999999999999996,0.09999999999999996,8.0,0.0,-9.0,1.0193078178161028,0.001921244037060843,0.02676805720604736,0.625,0.09999999999999996,0.325,0.21875,0.04732142857142857,-0.04595588235294118,0.55,-0.17413793103448272,-0.25,"Richmond, VA",40060.0,2022-01-09 14:29:56
392284,2021-07-01,2021-07-31,30,county,5,2972,f,"Gloucester County, VA",,Virginia,VA,Single Family Residential,6,300000.0,-0.03381642512077298,-0.11764705882352945,303390.0,-0.0036453201970443327,0.08372923736381499,173.6007183478001,0.02387510961892536,0.008691602857415326,167.94100539665155,-0.028399880585410764,0.10986641432709644,57.0,-0.19718309859154928,7.142857142857142,45.0,-0.11764705882352945,10.25,67.0,0.17543859649122814,5.090909090909091,80.0,0.3114754098360655,0.8604651162790699,1.4,0.4999999999999999,-4.699999999999999,14.0,-3.0,-76.0,1.0100886477096829,-0.008076966098686578,0.023041277891432062,0.6491228070175439,0.14208055349641713,0.506265664160401,0.1875,-0.1567622950819672,,0.4888888888888889,-0.07973856209150326,0.2388888888888889,"Virginia Beach, VA",47260.0,2022-01-09 14:29:56
396669,2021-07-01,2021-07-31,30,county,5,3008,f,"Prince George County, VA",,Virginia,VA,Single Family Residential,6,288000.0,0.05688073394495419,0.11627906976744184,254995.0,-0.08603942652329753,0.0203881552621048,152.5423728813559,-0.015870787228391192,0.15899042004421515,154.41967562013798,-0.0005958593864670014,0.19816012621844115,31.0,-0.18421052631578946,0.0,35.0,-0.02777777777777779,0.16666666666666674,35.0,-0.02777777777777779,0.06060606060606055,31.0,-0.03125,-0.26190476190476186,1.0,0.2,-0.3999999999999999,8.0,-1.0,-3.0,1.0320716258676144,0.00539213522448101,0.03408361347443812,0.7096774193548387,0.10441426146010192,0.2580645161290323,0.2258064516129032,0.03830645161290322,0.08294930875576037,0.5714285714285714,-0.06746031746031744,-0.12857142857142856,"Richmond, VA",40060.0,2022-01-09 14:29:56
397711,2021-07-01,2021-07-31,30,county,5,3059,f,"Poquoson, VA",,Virginia,VA,Single Family Residential,6,389000.0,0.08055555555555549,0.20526723470178165,350000.0,0.07692307692307686,-0.17149958574979285,175.59053717538242,0.017986139274279722,0.17789912756743798,173.0769230769231,0.027965469978598945,-0.026258927437884383,27.0,0.08000000000000006,-0.15625,28.0,0.5555555555555556,1.7999999999999998,26.0,0.0,0.30000000000000004,34.0,-0.10526315789473684,-0.3818181818181817,1.3,-0.2,-0.3999999999999999,25.0,6.0,-31.0,1.0018728614522538,-0.013447325473225469,0.0248070125189972,0.4814814814814815,0.0014814814814814725,0.35648148148148145,0.2058823529411765,-0.08359133126934985,0.06042780748663101,0.14285714285714285,-0.24603174603174605,0.04285714285714285,"Virginia Beach, VA",47260.0,2022-01-09 14:29:56
404470,2021-07-01,2021-07-31,30,county,5,3045,f,"Fredericksburg, VA",,Virginia,VA,Single Family Residential,6,459900.0,0.047608200455580896,0.10832630437402102,374900.0,-0.12303067872138852,-0.08538667967797021,186.50793650793648,0.0240023316294502,0.2361377355904455,225.52956302956304,0.15797312905578198,0.29771381156566346,35.0,0.6666666666666667,0.02941176470588225,29.0,-0.12121212121212123,0.11538461538461542,31.0,-0.11428571428571432,0.14814814814814814,52.0,-0.018867924528301886,-0.0714285714285714,1.5,-1.0,-0.10000000000000007,24.0,2.0,-14.0,1.015638686399074,0.02582586106156326,0.02362500458189265,0.5142857142857142,0.08571428571428567,0.3672268907563024,0.3461538461538461,0.13860667634252538,0.13186813186813187,0.4482758620689655,0.1149425287356322,0.21750663129973474,"Washington, DC",47894.0,2022-01-09 14:29:56
460263,2021-07-01,2021-07-31,30,county,5,2960,f,"Culpeper County, VA",,Virginia,VA,Single Family Residential,6,411000.0,-0.08646365859079795,0.2268656716417909,375000.0,-0.06831140759512544,0.07173478136610467,196.75599435825103,0.10554594565824836,0.2984684142777896,178.52075325895527,0.02351898535134334,0.14334686652232653,86.0,0.17808219178082196,0.10256410256410264,87.0,0.45,0.2608695652173913,88.0,-0.15384615384615385,0.0,140.0,-0.06040268456375841,-0.07894736842105265,1.6,-0.3999999999999999,-0.2999999999999998,32.0,15.0,-7.0,1.0162656693819736,-0.00468878952000118,0.02200408901006834,0.5348837209302325,0.0006371455877667298,0.214370900417412,0.21428571428571427,0.039789069990412256,0.016917293233082692,0.3218390804597701,-0.2114942528735632,-0.025987006496751616,"Washington, DC",47894.0,2022-01-09 14:29:56
